Accession,Species Names01,Gene Symbol01,Control 2h,Control 2h_2,Control 2h_3,Control 6h_1,Control 6h_2,Control 6h_3,Control 10h_1 ,Control 10h_2,Control 10h_3,Control 24h_1,Control 24h_2,Control 24h_3,Virus 2h_1,Virus 2h_2,Virus 2h_3,Virus 6h_1,Virus 6h_2,Virus 6h_3,Virus 10h_1,Virus 10h_2,Virus 10h_3,Virus 24h_1,Virus 24h_2,Virus 24h_3,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
Q13867,Homo sapiens OX=9606,BLMH,0,18.4501392621323,0,0,26.8819987790838,0,0,30.2636774092497,0,0,23.6411447327473,0,0,26.5623780574472,0,0,26.167755785937,0,0,26.9255650954592,0,11.993624166457,60.2017322217986,0,0.52575260720262,-0.038850211527994,-0.168610680018445,1.61060615158219,0.814302363671898,0.985722021681069,0.938282186570499,0.464052137396792
Q13895,Homo sapiens OX=9606,BYSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q14116,Homo sapiens OX=9606,IL18,0,0,0,1.29492649001667,0,0,1.21978800690108,0,0,0,0,0,0,0,0,0,0.801068502989459,0,0,0,0,0,0,0,#DIV/0!,-0.692872677376408,Err:502,#DIV/0!,#NUM!,0.761936247549145,0.373900966300058,#NUM!
Q14137,Homo sapiens OX=9606,BOP1,0,2.38478717094958,0,0,5.4053864515862,4.57004395920428,0,5.82776638064728,10.415652439077,0,3.29006868498554,0.240963841863969,0,4.77078991185824,0,0,4.03998193540068,4.4845756131017,0,1.09120012216876,0,0,4.84524137942711,0,1.00036763727561,-0.226754135125701,-3.89586769838241,0.456478428523826,0.677778052317529,0.837052768627074,0.171489137461821,0.83167189297602
Q14157,Homo sapiens OX=9606,UBAP2L,0,0,0,0,0,0,0,0,0,0,0,8.59058158131521,0,0,0,0,0,0,0.232567988939103,0,0,0,5.58626416978227,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.620872005868094,#NUM!,#NUM!,0.373900966300058,0.783962009493532
Q14160,Homo sapiens OX=9606,SCRIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83988884082421,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
Q14195,Homo sapiens OX=9606,DPYSL3,0,12.122169816377,0,0,0,0,0,5.97386710587027,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98220195082599,33.8755884246699,0,Err:502,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,#NUM!,0.373900966300058,0.303220223023751
Q14232,Homo sapiens OX=9606,EIF2B1,0,3.04341952584142,0,0,1.86194083044074,0,0,0,0,0,0.459157225351618,0,0,2.27360639490043,0,0,0.965824030371074,0,0,0.729583454515131,0,0,3.01361263088969,0,-0.420710701028088,-0.946974962717538,#DIV/0!,2.71443383185261,0.849305760273468,0.691209100076,0.373900966300058,0.449199821778645
Q14254,Homo sapiens OX=9606,FLOT2,0,0,0,2.7108771283286,0,0,0,0,0,0,0,1.5073987347216,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,Err:502,#DIV/0!,Err:502,#NUM!,0.373900966300058,#NUM!,0.373900966300058
Q14258,Homo sapiens OX=9606,TRIM25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q14320,Homo sapiens OX=9606,FAM50A,0,0,3.76469503522168,3.18962216218007,1.90624846459048,3.67031331729173,0,2.41098014278976,1.8543750743642,0,0,1.16723937475821,0,0,0,0,0.765655310649777,1.43088585970556,0,0,0,0,0.691222548286646,0,Err:502,-1.99671541127998,Err:502,-0.755878270596747,0.373900966300058,0.030751259285708,0.122845571777283,0.743363595586934
Q14344,Homo sapiens OX=9606,GNA13,9.47120551307714,0,0,7.94730170990325,0.106542266345016,0,10.6905996467286,4.45156495303439,0,8.34540693242661,1.39834142735246,0,7.88810803161323,0.652768629909005,0,13.9817043877353,0.631621944227725,0,6.41942605364503,0,0,0,0,0,-0.149163906306535,0.859535177430607,-1.23805523579863,Err:502,0.942560855592332,0.699183082026916,0.483287755131962,0.276614583632172
Q14376,Homo sapiens OX=9606,GALE,0,0,0,0,0,0,0,1.77772914106568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55102321158826,0,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.373900966300058
Q14498,Homo sapiens OX=9606,RBM39,0,11.9428333972501,0,27.6011018490995,23.5242327953797,0,31.6853692202635,47.317724549558,8.86035351841207,6.29973829246612,16.4959487129959,2.30409959738986,0,0,0,39.8526819869147,34.055105740122,13.3984460975511,17.2945261077262,19.4815393427972,0,22.3831034082069,35.7798720764883,0,Err:502,0.772046287246638,-1.25649596528052,1.21242597761541,0.373900966300058,0.363302217363564,0.252715425041391,0.383092705744013
Q14558,Homo sapiens OX=9606,PRPSAP1,0,13.6023101221091,0,0,16.1805875618726,0,0,11.165593072903,0,0,10.002332336507,0,0,11.8676573218122,0,0,14.263893225234,0,0,10.3066972150623,0,0,11.2567356698163,0,-0.19681651485052,-0.181896188384805,-0.115477788944004,0.170452076492395,0.92806813949036,0.933465322522212,0.957635477625295,0.937613967327551
Q14566,Homo sapiens OX=9606,MCM6,6.43109051767955,0,0,66.0868443771806,0,0,51.0814879524626,75.4113789983421,0,26.4016100715314,0,0,21.9988611304131,0,0,18.5536387842952,0,0,41.3901555758203,0,0,30.6624408417513,0,0,1.77429353742903,-1.83266094982085,-1.61169645587109,0.215846631989193,0.53426136813205,0.526736810763538,0.339115673785625,0.921204912623549
Q14669,Homo sapiens OX=9606,TRIP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q14676,Homo sapiens OX=9606,MDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q14738,Homo sapiens OX=9606,PPP2R5D,0,26.5719388044219,0,10.1761257160451,22.7165666907921,0,9.30546619071998,39.2914418041865,0,6.39760704249761,17.2310552508642,0,2.76426449855321,21.9518699927544,0,4.89030053699863,22.2869372171524,0,0,7.45400679651944,0,0,0,0,-0.10445036807434,-0.275368273122368,-2.70477648486202,Err:502,0.958710678926729,0.849727436568735,0.320794083562689,0.192358666436178
Q14919,Homo sapiens OX=9606,DRAP1,0,0,0,0.68566477735947,0,0,0.834555416527046,0,0,2.70019006584209,0,0,1.50253785175715,0,0,0,0,0,4.84293698639355,0,0,1.0013583029126,0,0,#DIV/0!,Err:502,2.5368024751437,-1.43110267466425,0.373900966300058,0.373900966300058,0.460480912777844,0.586971942268297
Q15005,Homo sapiens OX=9606,SPCS2,1.93246404983251,1.82774358753175,0,2.50614893432744,0,0,0.854215692563798,8.15789975490378,0,0.919470241942729,1.20532207078504,0,1.96548915901034,2.97420969719459,0,3.06223027375401,4.70670370479722,0,1.77582841908546,0,0,0,0,0,0.393610762808743,1.63224449842137,-2.3433736000543,Err:502,0.733153517814759,0.337764871828124,0.415079263773506,0.123265376027303
Q15006,Homo sapiens OX=9606,EMC2,0,0,0,0,0,2.51267908087318,0,0,4.83640225756055,0,0,4.98312839554786,0,0,0,0,0,1.26662187855165,0,0,0.428178321368932,0,3.02560611378127,0,#DIV/0!,-0.988240517490576,-3.49765058353461,-0.719827563428477,#NUM!,0.680784904524138,0.415275018515236,0.753908974821739
Q15019,Homo sapiens OX=9606,SEPT2,19.6631140469741,35.0876262645314,0,0,2.01241380402686,0,0,14.3054593707083,0.660509300811008,8.29653435470598,10.375400633895,0,0.886913822333298,0,0,5.45358427376439,12.6316209455461,0,0,0,0,0,0,0,-5.9479407312467,3.16781107290547,Err:502,Err:502,0.151870695113209,0.223102507208326,0.344890158339561,0.121023664755031
Q15020,Homo sapiens OX=9606,SART3,0,0,0,0,0,0.358860460795789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3235139594569,11.957690628826,0,#DIV/0!,Err:502,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,0.307048252607075
Q15024,Homo sapiens OX=9606,EXOSC7,3.7262967658797,19.976588921575,4.09022452755228,6.86166578735547,17.2633563846322,5.38014830598311,8.77137686586438,25.6043882223427,4.23514017111423,1.97193941382986,10.9080538301976,8.54836719768043,7.65567975473619,17.4996909478982,0,6.69366942405523,23.129334957628,4.50460327876544,5.97450926550748,10.9151275940639,9.59615462039269,1.77439347923578,12.6414403591245,0,-0.143860839678035,0.218401523228085,-0.54378975804636,-0.571867181245608,0.910817318187892,0.828818394037741,0.577029970675299,0.649830314723636
Q15042,Homo sapiens OX=9606,RAB3GAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24415472854152,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
Q15050,Homo sapiens OX=9606,RRS1,0.757199987838931,0,0,7.42544185601722,0,0,5.74749321899589,0,0,2.66161735683606,0,0,1.28100066608169,0,0,4.36905381331822,0,0,3.76298982609013,0,0,0,0,0,0.758524932853903,-0.765156001565442,-0.611053469995483,Err:502,0.742598087290527,0.740685392975699,0.787029863002314,0.373900966300058
Q15061,Homo sapiens OX=9606,WDR43,10.8255486885244,0,0,37.8238834088927,6.33472278237642,10.1357757011943,25.5571416062308,0,3.27981503909933,22.9176850996105,0,1.33524389539493,9.78358571837162,0,0,32.2023952539016,12.7286529453053,2.14096685791088,17.8809039195955,0,0,0,0,0,-0.146004929230268,-0.205933309793496,-0.689499245649004,Err:502,0.946500041439892,0.864817024121883,0.733428001771212,0.337546939569993
Q15149,Homo sapiens OX=9606,PLEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q15286,Homo sapiens OX=9606,RAB35,10.8893377313983,19.2057933472827,12.5708369668177,11.4575270203926,21.1763293525776,11.4817416662041,15.2289577803357,15.3154196407158,0,16.2643755793607,39.4170620925923,5.51956499470847,12.5505619911703,20.1981513934725,0,7.38078726457439,14.8559438784872,0,6.10319115578517,17.990193901254,0,18.8385746552342,34.4820236422362,0,-0.381647553735534,-0.988344118769393,-0.342269731936016,-0.198862320387073,0.633334502230406,0.246151227370348,0.78400632879056,0.861479328447555
Q15293,Homo sapiens OX=9606,RCN1,0,0,0,0.977581849032489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,Err:502,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,#NUM!
Q15369,Homo sapiens OX=9606,TCEB1; ELOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q15428,Homo sapiens OX=9606,SF3A2,0,3.32020185522461,0,0,4.46096772391946,0,0,3.13065636740852,0,0,6.03423704156008,0,0,6.0353887084392,0,0,4.03840408225363,0,0,4.06801594349145,0,0,11.5984450248095,0,0.862175736135169,-0.143571436140138,0.377860171915619,0.942688123946216,0.713567152373395,0.94738620266,0.863987779272916,0.692309109674775
Q15465,Homo sapiens OX=9606,SHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q15631,Homo sapiens OX=9606,TSN,0,0,0,0,0,0,0.77710947698403,0.820816095163579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.116414009748486,#NUM!
Q15654,Homo sapiens OX=9606,TRIP6,2.72739419719006,4.16786147032727,0,1.85877649384201,2.27761410346759,0,7.28865275774183,2.43110393943147,0,4.58138752820107,0,0,1.22568583634769,0,0,1.88661635058758,2.56530257798916,0,3.61799185235214,1.31632886970215,0,0.60302889939719,15.9031887079101,0,-2.49201480637809,0.106054895739288,-0.978068709763319,1.84915305804929,0.216378616662014,0.924215892637673,0.540907509551309,0.504206373384307
Q15796,Homo sapiens OX=9606,SMAD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q15814,Homo sapiens OX=9606,TBCC,0,0,0,0,0,0,0,0,1.06977161926281,0,0,0,0,0,0,0,0,0,0,0,0.92257874714616,0,0,0,#DIV/0!,#DIV/0!,-0.213558871554484,#DIV/0!,#NUM!,#NUM!,0.92202871248937,#NUM!
Q15836,Homo sapiens OX=9606,VAMP3,0.51728265022766,0,0,4.62361740887423,1.74316688616739,0,1.21033985776943,0,0,0,0.824835859917201,0,4.23800036798779,1.10149491500141,0,1.37729229043327,0,0,0,0,0,0,0,0,3.3676786681185,-2.20873012468566,Err:502,Err:502,0.277929679163967,0.307735483194018,0.373900966300058,0.373900966300058
Q16134,Homo sapiens OX=9606,ETFDH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q16270,Homo sapiens OX=9606,IGFBP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q16363,Homo sapiens OX=9606,LAMA4,7.3640061041673,7.69172736158268,0,6.58882624734779,8.77048802491252,0,8.41466934056375,9.3786505607847,0,7.46518384879588,9.27634747983073,0,7.94169710593418,8.46950376630016,0,6.72088366840627,6.75202399476991,0,11.3757965820676,11.2869329260809,0,9.31525230221447,12.8963945070924,0,0.124367817269476,-0.189052566881249,0.348985914702889,0.407884865135801,0.909092932045875,0.864741994145961,0.752758211729735,0.722165964438697
Q16513,Homo sapiens OX=9606,PKN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q16531,Homo sapiens OX=9606,DDB1,15.2696341135723,0,0,52.6918860611467,33.9242667299943,0,58.1349054841444,3.140314472056,0,26.5699779753059,0,0,34.4504192750565,0,0,16.9585615822886,0,0,14.7715597467067,0,0,90.4873961564717,15.1510992349993,0,1.1738560480787,-2.35262228765577,-2.05248158781714,1.99126672142011,0.637540541056721,0.230299568546508,0.471330299092521,0.419946267915403
Q16555,Homo sapiens OX=9606,DPYSL2,17.1756432170657,9.09785940094652,9.93690032928281,16.215062052427,4.6466428432506,13.302085456667,13.6710145942146,3.19133995027281,22.9721460215625,11.0444780727088,0,22.3719157660637,11.9856052136694,9.30301912391096,0,26.4057049332115,3.78780653560828,15.2600713477261,6.52925692140547,0,21.1189329086259,0,0,0,-0.766321504707721,0.411925971589079,-0.526833458855822,Err:502,0.32586348857162,0.637661161399506,0.656295420168683,0.159668981878103
Q16629,Homo sapiens OX=9606,SRSF7,0,24.5738394385142,0,9.67234601769286,75.0177251461335,5.03371282827837,15.1523377285684,79.2506141381068,2.94754048388591,0,41.3717850310489,0,0,35.2182070461354,0,23.054353387923,73.2321101004108,3.56717386911498,10.929923368368,55.5367220907359,0,0,0,0,0.519198180374964,0.154324515893562,-0.550557731820207,Err:502,0.816442411684457,0.917656763670854,0.741619707822294,0.373900966300058
Q16643,Homo sapiens OX=9606,DBN1,0,0,0,0,0,0,0.914774554626622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,#NUM!
Q16698,Homo sapiens OX=9606,DECR1,1.98113909964094,2.61338846223509,0,0,0,0.227253846820869,2.26959378004469,5.41735925881517,0.61251454691266,0,13.451964337028,0,1.33826101118592,10.244241604661,0,0,2.79998098029847,0,1.34508869581157,5.59242685460054,2.79155544386175,4.5050433465995,9.58432833312283,0,1.33395858089026,3.62304040642864,0.229283262130053,0.066790416407549,0.520407806565615,0.411575454259875,0.812537178754596,0.969771256584964
Q16763,Homo sapiens OX=9606,UBE2S,0,11.5665316302893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01175625103315,0,0,0,0,0,0,0,Err:502,#DIV/0!,#DIV/0!,#DIV/0!,0.373900966300058,0.373900966300058,#NUM!,#NUM!
Q16774,Homo sapiens OX=9606,GUK1,0,3.19113523736286,0,0,0.57790605490905,0,0,0,0,0,0.525956813945809,0,0,0.863684509414339,0,0,1.76203216875624,0,0,1.08267416444073,0,0,2.13338185340593,0,-1.88549343043881,1.60833337254869,#DIV/0!,2.0201259658467,0.520245721821364,0.557840858143632,0.373900966300058,0.504988523694284
Q16864,Homo sapiens OX=9606,ATP6V1F,0,0,0,0,0,0,0,0,0,0,0,0.120621343386091,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,Err:502,#NUM!,#NUM!,#NUM!,0.373900966300058
Q17RN3,Homo sapiens OX=9606,FAM98C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q2M389,Homo sapiens OX=9606,KIAA1033; WASHC4,0,3.54934004098034,0,0,6.73056874632079,0,0,5.21228059908815,0,0,2.88270599241906,0,0,1.4982614177426,0,0,2.47395240943686,0,0,4.04540419111622,0,0,3.77585646055536,0,-1.24426142873836,-1.44391067260247,-0.3656308975761,0.389380217920399,0.622657186542584,0.584719035698009,0.86821680645937,0.860019464258254
Q2NL82,Homo sapiens OX=9606,TSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08893728097151,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
Q2TAY7,Homo sapiens OX=9606,SMU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q32P28,Homo sapiens OX=9606,LEPRE1; P3H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10539085538852,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
Q3MHD2,Homo sapiens OX=9606,LSM12; LSM12P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q4G0J3,Homo sapiens OX=9606,LARP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q4KMP7,Homo sapiens OX=9606,TBC1D10B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q4V328,Homo sapiens OX=9606,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q53EL6,Homo sapiens OX=9606,PDCD4,42.5488384778099,39.9180100209613,0,19.9027786913624,29.5397478904539,0,19.3796401106266,29.4915810519386,0,100.554346418833,44.292851418658,0,25.2027557345877,37.6183931156381,0,11.5042867164973,30.1378863125857,0,20.2311975283272,29.3032557000933,0,26.4839140508532,37.9646226100712,0,-0.392563948787802,-0.247707113551111,0.019447173279829,-1.16831226811586,0.729613106969442,0.843652246082726,0.986457382693154,0.438681836884143
Q53FT3,Homo sapiens OX=9606,C11orf73; HIKESHI,3.95932295966945,0,0,0,0,0,0,3.61672846705922,0,0,0.329418433418582,1.27332689313162,3.0292249424801,1.52612054934073,0,0,0,0,3.04492097361549,0.796270642766771,0,0,2.96331375466113,0,0.202306724772601,#DIV/0!,0.086868645040737,0.886666184484581,0.906190389001748,#NUM!,0.962893087000023,0.690493544302927
Q5EBL8,Homo sapiens OX=9606,PDZD11,0,1.90103938654439,0,0,0,0,0,0,0,0,0.36896229236619,0,0,0.723557405035051,0,0,0,0,0,0,0,0,0,0,-1.39360903683875,#DIV/0!,#DIV/0!,Err:502,0.593705497676988,#NUM!,#NUM!,0.373900966300058
Q5GLZ8,Homo sapiens OX=9606,HERC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q5JRA6,Homo sapiens OX=9606,MIA3,0,0,3.67861562563945,0,0,0,0,0,0.51388293858885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Err:502,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,#NUM!,0.373900966300058,#NUM!
Q5JSH3,Homo sapiens OX=9606,WDR44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940804816063501,0,0,0,10.7436916798102,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,0.373900966300058
Q5MIZ7,Homo sapiens OX=9606,SMEK2; PPP4R3B,1.87894654398224,13.2621541203205,0,0,0,0,1.863758897134,15.7576093471575,0,0.461405727057461,5.13069407313109,0,0,6.34985442342479,0,0.27139833322485,7.06854494319881,0,0,5.86644310777826,0,0,2.35164065806157,0,-1.25367466194303,#DIV/0!,-1.58676799852878,-1.24972248188714,0.562979371984474,0.349670909914761,0.503922991237385,0.584108195225132
Q5SY16,Homo sapiens OX=9606,NOL9,0,0,0,0,0,0,0,0,0,0,0,1.45540176527851,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,Err:502,#NUM!,#NUM!,#NUM!,0.373900966300058
Q5T0N5,Homo sapiens OX=9606,FNBP1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q5T1M5,Homo sapiens OX=9606,FKBP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q5T9A4,Homo sapiens OX=9606,ATAD3B,10.7236364686614,7.13180688984852,0,19.48654510554,5.00983342047483,3.37867809986413,21.3503412487174,8.85704311024084,3.66102060256032,6.07636897260056,4.04104496487266,2.43118727979854,11.6282968736954,5.15326719823807,0,11.5646555691163,9.53358730030102,10.9444343975198,11.977039747598,9.38811702604157,7.07261345504276,10.477860628872,5.43870334643866,0,-0.089486773306004,0.201019958760225,-0.25213169504445,0.343002367344092,0.941830711793166,0.800858512203029,0.755899357406605,0.743717476497443
Q5UIP0,Homo sapiens OX=9606,RIF1,1.09580749202418,0,0,0,0,0,2.6786816537614,0,0,4.54282652933983,0,0,0,0,0,1.65973907705768,0,0,0.01565751861046,0,0,0,0,0,Err:502,#DIV/0!,-7.41852373123164,Err:502,0.373900966300058,0.373900966300058,0.376425145289194,0.373900966300058
Q5VT79,Homo sapiens OX=9606,ANXA8L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q5VW36,Homo sapiens OX=9606,FOCAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07021938249434,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,0.373900966300058,#NUM!
Q63ZY3,Homo sapiens OX=9606,KANK2,0,55.5230351638433,0,0,0,0,0,4.79959651422161,0,0,6.92244639870881,0,0,0,0,0,0,0,0,0,0,0,0,0,Err:502,#DIV/0!,Err:502,Err:502,0.373900966300058,#NUM!,0.373900966300058,0.373900966300058
Q68BL7,Homo sapiens OX=9606,OLFML2A,0,7.14071969187321,0,0,10.4140751033045,0,0,5.70288083639732,0,0,7.80018424509107,0,0,5.8814898285515,0,0,9.93100708914783,0,0,9.12845987672836,0,0,3.00493355882783,0,-0.279887838938251,-0.068522784264272,0.678680586623137,-1.37617510941301,0.898303948160901,0.974828982690943,0.766211102202554,0.596907775156183
Q6BDS2,Homo sapiens OX=9606,UHRF1BP1,0.748450677898589,9.89855261055261,0,7.83090168266786,12.1660702509115,0,2.52046291424922,9.55940395178426,0,2.57144323649784,7.63415538681215,0,0.809623923732929,6.02364585102419,0,3.57822678039175,6.51750986078788,0,5.35784552160166,4.70496894212452,0,7.4801453668022,3.56194853174825,0,-0.639799435753303,-0.986035373066324,-0.263570686336374,0.113652966428597,0.748448461939597,0.458591560248503,0.849452624592943,0.932950201705499
Q6EMK4,Homo sapiens OX=9606,VASN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2083340497213,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
Q6FIF0,Homo sapiens OX=9606,ZFAND6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q6GMV3,Homo sapiens OX=9606,PTRHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q6IA86,Homo sapiens OX=9606,ELP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q6KC79,Homo sapiens OX=9606,NIPBL,1.15763747863539,0,0,0,0,0,5.75698390375984,2.47704842456908,0,0.632487044694111,0,0,1.59718001777815,0,0,6.82298868447643,1.50402714955662,0,0,0,0,3.32108658822488,0,0,0.4643433925844,#DIV/0!,Err:502,2.39254750331617,0.834587562856565,0.250978008595658,0.175067140914772,0.470984747774186
Q6NW29,Homo sapiens OX=9606,RWDD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
