Accession,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
P08240,-0.026980721506132,-0.351535246646715,-0.503733736762793,1.20538217998035,0.968510921451119,0.723866818335873,0.620394022229011,0.417527227120611
P46781,-0.405932577544203,-0.938623168318572,-1.13838116296521,0.584764517323419,0.733673007692504,0.275230040298723,0.215008261869193,0.760780097779749
Q92841,-0.152911361408172,-0.183464220192693,-0.531309314789206,-2.32170262127746,0.842247798216238,0.882606587896254,0.63380735452257,0.092593946117759
Q9NRX4,0.936061138956644,1.37861943557905,0.58520657493838,-1.48021020237846,0.501650564389566,0.393376179776344,0.639128436996655,0.367309955785664
Q5VYK3,0.17235378927745,0.409443213239153,-0.085609343218417,0.007669551278856,0.74447723986235,0.395915135698509,0.639676898973744,0.967958149607448
Q9BQ52,0.143149239196666,0.111543909183413,0.069281007672923,-0.011254729182483,0.823418533861098,0.846908279613793,0.86857215251789,0.97943684811313
Q14203,-0.191625299363023,1.27904111429153,-1.94748524438009,-3.15916486550202,0.821830523473578,0.055821249625007,0.240268550360992,0.012356095423602
P28370,-0.0296233222648,-0.340844036067467,0.079620538005458,-0.374955566511495,0.924047709223197,0.193645832612853,0.930132842153458,0.070373124001549
Q8IXH7,-0.042066708149478,-0.913290181805526,-0.31449864532556,-8.35794269005581,0.944044886423952,0.061168802702372,0.487761060794699,0.000109318533498
Q9H9J2,#DIV/0!,-1.45588412538408,-2.93280124436369,Err:502,0.2541319942022,0.354834803160392,0.217057152926864,0.126887352752403
Q9NX46,0.095945034550655,-0.057553370675416,0.331128472818602,1.05055470563499,0.964779560482111,0.978854078976766,0.880235391690685,0.572616216246607
Q9H490,0.625424826595737,0.657940727616146,-0.379413687754697,-0.361833633506672,0.457310592486761,0.420390505715445,0.699889508171693,0.680765874988416
Q9UL25,0.233079234693743,-0.016755971238682,-0.054379225503264,0.499425270413653,0.524575344864428,0.918600873379142,0.897141172674761,0.317207851566714
Q9UGP8,0.085759930219839,0.231758694510617,0.158096746856733,0.946517087160249,0.948120442213387,0.864361278840942,0.889203034417084,0.463237228423036
Q15257,1.91007728584346,-0.703135830956301,0.200914996366225,0.672286861663803,0.213511856731092,0.574978756144605,0.812425386203664,0.666002620432668
Q6YHK3,0.064781163609398,0.634347627439262,0.237213580690631,0.061351470711491,0.926242730144867,0.411310892913334,0.698774254438941,0.928741242634407
Q96DH6,0.643876033869273,0.012125234711772,-0.134269775135074,-0.338096881128724,0.215846120113184,0.98183923046243,0.794375460281281,0.528548367804608
Q92499,-0.089249479108674,-0.134362759612568,-0.237771300405111,0.849717358440879,0.887957307952339,0.824480836351842,0.720594623910549,0.571050521231752
P50395,0.685571390286892,-0.351687273215583,0.469253209048524,Err:502,0.764131353342711,0.851102620170759,0.828595451412251,0.373900966300058
P04179,-0.016015772577527,0.025038821305541,-0.01108272526943,-2.19130158460504,0.985506131968071,0.972590754680786,0.986482457193058,0.042453025821325
Q9NUJ1,0.303696524541817,-0.222374156655288,-0.465321383909174,-6.50084765579412,0.650465835684621,0.823965199920533,0.233877083862849,0.000699145828683
O75431,-0.101279714369886,-0.449945099228746,0.467191808181225,0.813586500466188,0.835726676012815,0.449003995951245,0.406959878390525,0.071371083333995
O95218,0.347249653919224,0.329600591030542,-0.199821821835279,0.117834048060771,0.448394150101626,0.191258877959317,0.239357328716258,0.748787005641422
Q9H4F8,0.272612807297341,-0.22842593501407,0.389336331951244,1.21604160249227,0.612610662023458,0.758746798304366,0.450543113829009,0.024866892190553
O95336,1.5069149238084,-0.097866676221803,0.058011273972122,-0.307512978980602,0.125202824692887,0.90944934936334,0.892698151110703,0.783388295944649
P62841,-0.15491879062779,0.060436718419351,-0.278085581787211,0.249630790691317,0.817368534867614,0.930021014810449,0.651424767941511,0.675267376267744
Q9HAV7,0.431850703116018,0.074961463216537,-0.058147928866006,-3.75158890702916,0.244204991531207,0.686775771109249,0.742304390244018,0.010852591942721
P19388,0.499124484086249,0.173828286519424,-1.22293441782485,-1.99428931758986,0.540720341524129,0.801645033351473,0.2441958994464,0.256832424628126
P05204,-0.193244137414346,-0.106800636538557,-0.378650995372127,-0.484606733979479,0.807807118193607,0.848318292464768,0.625107174234968,0.654706361861332
P06756,-0.256847507044017,-1.06090265738843,-0.037744011240449,-0.970509102865779,0.744946159218673,0.115681249088265,0.968157721247625,0.391880130328606
P84090,-0.047941963402763,-0.047273035502946,-0.809995071707743,0.366104215834546,0.935411195131919,0.898974111233032,0.318980591917041,0.641945857362968
P62424,0.746203715576486,-1.00551714985766,-0.039344331124373,2.37270690681894,0.746171957950587,0.646092416143285,0.985540509889126,0.281953736461783
Q16891,0.59557291743336,-0.608579257715509,-0.18491004293498,-0.029956744572344,0.64829896805122,0.616727244650775,0.753928016794852,0.973742525979133
O60524,0.27173939550375,-0.496991511321324,-0.572573566622584,Err:502,0.807411138474049,0.666383304706578,0.726598097975514,0.152464049872675
Q9BQE5,-0.220470471241928,1.37039796727764,2.70164936294512,3.12924336344357,0.383121764006313,0.121059567831096,0.142332939589416,0.225500946556757
Q9BRK5,-0.055950557928141,0.061765971473142,-0.663161943119934,-0.93610110249384,0.926869231437404,0.899997966396594,0.475073899975422,0.404506340434698
P67936,0.285190722763359,0.085237107858531,-0.137561615098185,1.63669534669059,0.879642170501512,0.966240273187175,0.949575869407349,0.145300182774292
Q7Z3B1,-0.507722152511295,0.343412004405197,0.819913241539506,-1.08500214079745,0.739750880668223,0.798287104524222,0.486770323908534,0.513629904841971
Q9Y570,0.827712459699099,-0.319673916900417,0.558524444831089,-0.106825414499009,0.065786864621596,0.367820157110665,0.565395806881304,0.907475960567777
Q02252,0.773650535686106,0.154353383122836,Err:502,-4.52885413213953,0.531548392711719,0.924447720862827,0.262666716897413,0.148231814513421
Q9NZN4,0.997359142119344,-0.386959956978124,-0.373071555158168,Err:502,0.509338762927809,0.833756556808885,0.757052854216805,0.12922501395094
P51812,0.338495154631176,0.886602121054409,-0.15626694374042,Err:502,0.786204926681066,0.518036527138734,0.89593510453074,0.126549840519414
Q14641,-0.154036758009719,-0.5395928958247,-0.171745573680303,-4.61962230271404,0.843531327973924,0.568743496369452,0.892310790591421,0.040944064679201
P51798,-0.190653050358445,0.042130851300976,0.121946435844313,-1.30999099682302,0.825331388838944,0.960709068672669,0.85184797525587,0.221111368777506
Q01658,-1.22497781036165,0.233179658918249,-1.27129815456314,1.28255762861971,0.000223199247905,0.267758889899961,0.047810622457744,0.051119718216128
P28340,#DIV/0!,-2.31827519182267,0.553640049563798,-1.33297724065802,0.116824402477053,0.222540708879429,0.688593734859767,0.21583388188164
Q03154,0.403285178328645,-0.55608180563031,0.001687172569297,0.566487643829158,0.756247405916146,0.67678859107535,0.998888973526518,0.728977235326575
Q8NBX0,0.985512613653482,0.78642269385831,-1.23879367874402,-6.00567672155715,0.422002245404954,0.444197609123961,0.060480843109854,0.018635517209649
P57088,0.282198680319526,-0.632123341988482,-0.0896419644874,-1.77665934662967,0.671122790056609,0.385599098792353,0.868683575629672,0.008990612560302
P61009,0.079720945261481,0.245154870152482,-0.920127867348449,1.51355002261657,0.649693862348973,0.504368047650416,0.016728047498002,0.071209136600867
Q9HD15,0.550560796176981,-0.394450289363049,0.353956858784645,-0.805828580432946,0.464536840899359,0.208651473009409,0.691158434464944,0.390970372947472
Q9HD26,0.387131871785761,-0.032504183359838,0.018451784233769,0.049465695825387,0.221972570903616,0.810806115834437,0.937246367262707,0.824453857016798
Q04760,0.619880232447422,-0.50762306193342,-0.533369755136964,0.510371748424568,0.608513951187371,0.662290528185219,0.664868572843885,0.701379680539588
P46779,0.001699675857148,0.159593859761746,0.049832837256086,-0.456782393102802,0.993215973311176,0.796716767207034,0.841951265158416,0.664411264609208
O00461,0.728440539684576,0.254118759881613,0.320107247199381,0.153068692495571,0.272825946131528,0.816719599150493,0.653715028403433,0.888570579485879
Q9NYP7,0.73210707595252,-1.1203414204031,-0.67268541613432,2.08910827424151,0.663671518541109,0.383220948815683,0.593789071196449,0.254368566868969
Q8WU90,-0.833762965371124,-0.151310204162991,-1.28094135614366,-2.11290836357021,0.66601703079766,0.938797566363285,0.557344147515718,0.495465174529554
Q9Y6B6,0.252307790646315,-0.893814413716535,0.47742001980784,-4.2543298771288,0.654965287763105,0.244641807328479,0.619438572062614,0.003801314561976
Q9H0U3,-0.019108153650997,0.051181752295168,-0.204878739160158,-1.94230486960433,0.979814561585921,0.950204827769637,0.861458853040555,0.125676702404992
Q96N66,-1.35613844889721,0.763239997407931,-1.16437305260614,-0.398156569410892,0.149525366940145,0.41879634987898,0.264011934608593,0.779913191564073
Q92769,0.665574286583392,-0.400166404134872,-0.086257104605273,-0.041812961307524,0.209016046348862,0.544735533149284,0.860851606228111,0.943718184998765
P61106,0.674494806465168,0.585180326806139,-0.29820169600088,-0.424773765519477,0.600412642009791,0.577348766439877,0.812148634300898,0.771714861047721
Q96J01,1.04754310922412,-0.788474704770052,-0.344181354147653,0.020154794265896,0.317817637219143,0.502793256659383,0.694225272882439,0.967784257830277
Q5RI15,-0.220535004548195,-1.18467734360933,-0.875188245799105,0.721430314710232,0.864662121431099,0.43072396510039,0.497017282466881,0.585598967240167
O43324,-0.856089522149352,-1.01885919734435,0.070682956773084,0.206962493346811,0.354199479237665,0.127913913176352,0.886553618860199,0.574238625144364
Q16401,#DIV/0!,-0.763158201507342,Err:502,-0.157064462227682,0.373900966300058,0.741260857243966,0.373900966300058,0.942476310977086
P29590,0.157253458383815,0.660971280682644,-0.149328605898281,0.874430048259347,0.907972811383934,0.711983984157697,0.934152225416368,0.611649487622536
P36871,-0.161051928086765,0.0484104610202,-0.138133056202847,-0.203040014962999,0.798056467141159,0.940860459904345,0.717206923551863,0.664458123371315
O00170,0.543488621783746,1.18232072363548,-0.01528468194989,-0.866621211835061,0.663710407576092,0.370238016102025,0.987763340384078,0.669967990173268
Q13526,0.090362755169375,0.027664136368383,0.302379282587544,0.258916819318275,0.923755013868458,0.968938130928747,0.744549631350168,0.821931527631054
Q9NQW6,0.020183009187068,0.036875966993838,-0.230644182708377,-0.837036652882735,0.945852786081998,0.923568997683624,0.64226091232871,0.057233601895769
P30044,-0.666898381762918,1.69259752556935,-0.258069244418545,1.58900779906595,0.614076469005277,0.306839167464075,0.779941067627256,0.169994756535464
P21283,-1.17392077227222,0.035561019189061,-1.00277911787753,-0.563045816637404,0.540625418186364,0.978979705147558,0.507768808354731,0.753947458847826
Q13595,0.217707837678146,-0.582809576246496,-1.1135949972393,Err:502,0.845423970754097,0.644347423433949,0.458191973856969,0.120974136224124
Q9Y6D9,-0.316643208762901,0.469728582878225,-0.279283067109409,-1.32216321606098,0.766681543851168,0.38324945012889,0.780123317353115,0.346495082875949
P08134,-0.170189059710615,0.099113274039085,-0.47464464425834,0.68443848242634,0.690811813794065,0.754273640188337,0.311993336378422,0.276870045827358
Q969S3,0.35861273445086,-0.599470285705724,0.023008475815773,-0.773173878402509,0.485796717303956,0.395695576179278,0.939031212994098,0.384866344765038
O75367,0.533043105312239,-0.769865930212753,0.37401396598785,0.59634853023507,0.79300740566729,0.630649074536447,0.759893228420633,0.61438171288771
Q9NQ88,0.185660743104923,0.535222776051771,0.06660555028651,1.31592559220735,0.844845833263991,0.37033510310501,0.909229690705821,0.068656288336509
Q96IX5,0.522612012477865,0.140444239922226,-0.267707463788346,-1.95300151093315,0.53775513221378,0.549492714437017,0.684319904037876,0.024842500923545
Q9Y3D9,0.130489676427129,0.644401956095514,-0.006992437067849,3.30410863416546,0.921734563614445,0.583331635522069,0.99490254462832,0.360511078403137
Q14165,0.203261659638828,0.748809659926151,-0.924257174177472,0.095857333310343,0.791526469714704,0.577484642028056,0.330208410871143,0.948040072182962
P04632,0.153148482203673,0.502818385034712,0.277399403260204,-0.983713909195356,0.920342303263253,0.717964136217093,0.765854519768225,0.325524710353575
P28062,-0.271250554945128,0.180113582199787,0.247472161779092,-0.405218720487358,0.9013733001034,0.934111046573182,0.909855490051702,0.854588718928323
P15104,0.492483667304143,0.067785083424281,-0.47271802716682,-0.046691208406109,0.361364932829322,0.882341112188641,0.280081395579254,0.939544086689392
O15143,0.204475536136554,-0.431856315678146,-0.085154819569737,0.57645878091359,0.835938205480502,0.607734856023,0.927191754953052,0.575592557009268
Q9H479,-0.29327457139845,-0.111071578965988,-0.408538499093963,Err:502,0.80643205295418,0.928115648497085,0.727511231776777,0.141686345442884
P11388,-0.443716108100924,-0.761691894981177,0.019499703779235,-0.342795488178158,0.438384271162039,0.182210228818677,0.971550502522036,0.288334587630279
Q9H0D6,-0.022831446110437,0.023604118949508,-0.452126780282131,-0.921946769433023,0.971680472115816,0.972285187193274,0.473514204585671,0.132383502494898
Q14126,0.465091030426043,0.466685913681091,-0.144664906131068,1.24360737118991,0.432514734559978,0.518040008820496,0.802754175589763,0.051528065252308
Q14847,-0.187097202990238,-0.208028986682179,-0.085204780980099,0.043479947227119,0.790839151463495,0.853267599910087,0.935500949404605,0.967026192021841
Q9P021,0.000752569922247,-0.000647083378388,0.191953973239776,0.553431281606333,0.999061075716449,0.998226053553797,0.679536227879008,0.222479749289522
Q06323,-0.874786173924327,0.015890046870467,-0.825788475214782,-0.791705147290786,0.052729175387427,0.965481527416125,0.207819040261283,0.072114201093398
O43402,0.175140140505021,-0.11465610247526,-0.306884246636202,-0.675184896209511,0.808932510046003,0.767859568242335,0.624067940224442,0.389623639561394
P19224,-0.074470583112247,0.2037094740977,-0.810250539411933,-5.12997600511401,0.908667921822264,0.822575870170219,0.459496110399967,0.057422285910518
Q5H9R7,0.9249994665697,Err:502,Err:502,0.860327079241673,0.654668058450988,0.373900966300058,0.373900966300058,0.695850232886144
O43747,0.597408479407953,-0.187028868007506,0.255623619351871,-0.663298861020764,0.485202478697918,0.873815271356491,0.816972286484179,0.366708443795101
Q9HCE1,0.253526243030872,-0.85371260634007,1.03921317616784,Err:502,0.874149230450616,0.554551586090526,0.550528906383823,0.024035589062415
Q8NFH3,0.098705977385801,-0.44478033394172,3.14142325960275E-05,-0.293324001667663,0.823396661443453,0.248295085141284,0.999940455161268,0.712270980044449
Q99805,-0.635861134589043,0.071653484888823,0.352816669746351,-1.50704483702441,0.472009040578146,0.947217776695671,0.827055143444729,0.327948059693158
P31431,-0.128742477866249,-0.234295235123602,-1.96246893901708,Err:502,0.906934666974126,0.882432985386733,0.257934912561783,0.124541469960329
P62256,0.324005476380319,0.084056051417939,0.067221859199108,-1.90065974693984,0.545127866208271,0.896085663103117,0.957578327580633,0.138646670463855
Q96EK6,0.097308323546844,0.197496304817037,0.661163487226587,1.35956558895687,0.782639829153241,0.639013384967318,0.320620145167807,0.074032748096116
Q14690,0.961595794336804,-0.027434087662997,-0.144288965419,1.7158526931777,0.436653684337239,0.980002155459958,0.894616740431833,0.208869356276943
P14927,-0.73018313795853,0.016568478955361,-0.562914582553395,-2.35456517329111,0.543657634472212,0.989119229568242,0.671944781785195,0.223204835238699
P28838,-0.471683058939408,0.162855160564481,-1.11457436065151,-1.45503539925695,0.718937781276808,0.868594273808895,0.469524837023068,0.342790759606265
